order_id,order_date,order_priority,order_quantity,sales ,unit_price,ship_mode,shipping_cost,province,customer_segment,product_category,product_sub_category,product_container,ship_date
23585,10/31/2019,Critical,44,206.27,4.69,Regular Air,1.7,Alberta,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,11/01/2019
59492,10/31/2019,Not Specified,25,182.33,7.29,Regular Air,10.8,Manitoba,Home Office,Office Supplies,Paper,Small Box,11/01/2019
9350,10/31/2019,Critical,13,1857.46,142.88,Delivery Truck,57.2,Ontario,Corporate,Furniture,Bookcases,Jumbo Box,11/01/2019
37185,10/31/2019,High,8,24.81,3.10,Regular Air,2.6,Prince Edward Island,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,11/01/2019
9350,10/31/2019,Critical,2,361.23,180.62,Regular Air,21.4,Ontario,Corporate,Furniture,Office Furnishings,Medium Box,11/02/2019
20518,10/04/2016,Critical,49,8830.03,180.20,Regular Air,4.5,Quebec,Corporate,Technology,Telephones and Communication,Small Box,10/05/2016
9923,10/04/2016,High,27,68.17,2.52,Regular Air,5.7,Nova Scotia,Corporate,Furniture,Office Furnishings,Small Box,10/04/2016
41764,10/04/2016,Not Specified,16,5462.41,341.40,Delivery Truck,31.2,Ontario,Home Office,Furniture,Tables,Jumbo Box,10/06/2016
9923,10/04/2016,High,14,5766.02,411.86,Delivery Truck,105.9,Nova Scotia,Corporate,Office Supplies,Storage & Organization,Jumbo Drum,10/05/2016
20518,10/04/2016,Critical,7,2360.25,337.18,Delivery Truck,19.3,Quebec,Corporate,Technology,Office Machines,Jumbo Drum,10/05/2016
56099,10/04/2017,Low,11,130.91,11.90,Regular Air,4.3,Saskachewan,Corporate,Office Supplies,Appliances,Small Box,10/11/2017
56099,10/04/2017,Low,6,102.75,17.13,Regular Air,12,Saskachewan,Corporate,Office Supplies,Storage & Organization,Small Box,10/11/2017
32036,10/04/2018,Medium,25,387.90,15.52,Regular Air,8,Ontario,Corporate,Office Supplies,Storage & Organization,Small Box,10/05/2018
13156,10/04/2018,Low,12,537.15,44.76,Regular Air,9.8,Quebec,Corporate,Furniture,Office Furnishings,Wrap Bag,10/09/2018
1988,10/04/2018,Not Specified,9,130.69,14.52,Regular Air,4.8,Quebec,Corporate,Office Supplies,Storage & Organization,Small Box,10/06/2018
32036,10/04/2018,Medium,6,362.61,60.44,Regular Air,11.5,Ontario,Corporate,Office Supplies,Paper,Small Box,10/06/2018
50849,10/04/2019,Low,47,328.89,7.00,Express Air,9.8,Alberta,Home Office,Office Supplies,Paper,Small Box,10/09/2019
15651,10/04/2019,Critical,40,2335.71,58.39,Express Air,3.7,New Brunswick,Small Business,Office Supplies,Appliances,Small Box,10/07/2019
5697,10/04/2019,Critical,31,397.70,12.83,Regular Air,5.4,Ontario,Home Office,Office Supplies,Storage & Organization,Small Box,10/06/2019
51333,10/04/2019,Not Specified,30,2375.18,79.17,Delivery Truck,36,Manitoba,Corporate,Technology,Office Machines,Jumbo Drum,10/06/2019
51333,10/04/2019,Not Specified,25,253.98,10.16,Regular Air,10.6,Manitoba,Corporate,Office Supplies,Paper,Small Box,10/06/2019
44000,10/04/2019,Not Specified,19,355.65,18.72,Regular Air,5.4,British Columbia,Small Business,Furniture,Office Furnishings,Small Box,10/05/2019
44000,10/04/2019,Not Specified,18,90.98,5.05,Regular Air,7.2,Nova Scotia,Small Business,Office Supplies,Paper,Small Box,10/04/2019
44000,10/04/2019,Not Specified,17,127.88,7.52,Regular Air,6.5,British Columbia,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,10/04/2019
44000,10/04/2019,Not Specified,15,538.00,35.87,Regular Air,20.9,Newfoundland,Small Business,Office Supplies,Envelopes,Small Box,10/04/2019
15651,10/04/2019,Critical,14,1224.45,87.46,Regular Air,37.5,New Brunswick,Small Business,Office Supplies,Storage & Organization,Large Box,10/06/2019
15651,10/04/2019,Critical,8,1601.61,200.20,Delivery Truck,60.1,New Brunswick,Small Business,Furniture,Tables,Jumbo Box,10/06/2019
57511,10/05/2016,Critical,32,105.35,3.29,Regular Air,0.5,British Columbia,Corporate,Office Supplies,Labels,Small Box,10/06/2016
46881,10/05/2016,Critical,31,188.62,6.08,Express Air,6.1,Saskachewan,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,10/07/2016
57511,10/05/2016,Critical,11,609.51,55.41,Regular Air,5.4,British Columbia,Corporate,Technology,Telephones and Communication,Small Pack,10/07/2016
33600,10/05/2017,Low,42,200.39,4.77,Regular Air,5.1,British Columbia,Corporate,Office Supplies,Paper,Small Box,10/07/2017
20192,10/05/2017,Low,35,1738.40,49.67,Regular Air,2.1,Manitoba,Home Office,Technology,Computer Peripherals,Small Pack,10/12/2017
40194,10/05/2017,Not Specified,34,1171.55,34.46,Regular Air,5.4,Quebec,Consumer,Technology,Telephones and Communication,Small Box,10/07/2017
23046,10/05/2017,Critical,33,313.24,9.49,Regular Air,2.2,Alberta,Corporate,Office Supplies,Paper,Wrap Bag,10/07/2017
55235,10/05/2017,Low,33,2709.90,82.12,Regular Air,3,Ontario,Corporate,Technology,Telephones and Communication,Small Box,10/07/2017
14081,10/05/2017,High,31,1579.45,50.95,Delivery Truck,49.9,Quebec,Home Office,Furniture,Tables,Jumbo Box,10/06/2017
40194,10/05/2017,Not Specified,30,4822.33,160.74,Delivery Truck,32.1,Quebec,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,10/06/2017
40194,10/05/2017,Not Specified,16,2258.10,141.13,Delivery Truck,60.1,Quebec,Consumer,Technology,Office Machines,Jumbo Box,10/07/2017
19911,10/05/2018,High,43,1128.53,26.24,Regular Air,5.7,Saskachewan,Consumer,Office Supplies,Appliances,Medium Box,10/06/2018
19911,10/05/2018,High,39,5199.53,133.32,Regular Air,15,Saskachewan,Consumer,Technology,Office Machines,Medium Box,10/05/2018
4128,10/05/2018,Not Specified,38,418.82,11.02,Regular Air,5.5,Ontario,Consumer,Office Supplies,Paper,Small Box,10/07/2018
19911,10/05/2018,High,38,5723.65,150.62,Delivery Truck,30.6,Saskachewan,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,10/07/2018
42919,10/05/2018,Medium,7,1223.47,174.78,Express Air,4.5,British Columbia,Corporate,Technology,Telephones and Communication,Small Box,10/06/2018
55623,10/05/2019,Critical,47,11073.14,235.60,Delivery Truck,34.8,Manitoba,Corporate,Furniture,Tables,Jumbo Box,10/06/2019
29991,10/05/2019,Low,41,131.73,3.21,Regular Air,0.5,Manitoba,Small Business,Office Supplies,Labels,Small Box,10/07/2019
38336,10/05/2019,Critical,31,370.83,11.96,Regular Air,7,British Columbia,Corporate,Technology,Computer Peripherals,Small Box,10/06/2019
3655,10/05/2019,Critical,24,2942.61,122.61,Regular Air,8.2,Alberta,Small Business,Technology,Telephones and Communication,Small Box,10/06/2019
38336,10/05/2019,Critical,14,98.17,7.01,Regular Air,3.2,British Columbia,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,10/06/2019
3655,10/05/2019,Critical,3,66.92,22.31,Regular Air,14.1,Alberta,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,10/05/2019
47520,10/06/2016,Not Specified,47,990.07,21.07,Regular Air,6.2,Nova Scotia,Consumer,Office Supplies,Paper,Small Box,10/08/2016
26016,10/06/2016,High,44,1757.63,39.95,Express Air,5.3,Manitoba,Consumer,Technology,Telephones and Communication,Small Box,10/08/2016
8162,10/06/2016,Medium,42,5832.14,138.86,Regular Air,21.4,Quebec,Small Business,Office Supplies,Storage & Organization,Small Box,10/08/2016
47520,10/06/2016,Not Specified,36,297.33,8.26,Regular Air,6.6,Nova Scotia,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,10/08/2016
8162,10/06/2016,Medium,32,6011.69,187.87,Regular Air,21.4,Quebec,Small Business,Technology,Computer Peripherals,Small Box,10/07/2016
8162,10/06/2016,Medium,25,717.32,28.69,Regular Air,4.3,Quebec,Small Business,Technology,Computer Peripherals,Small Box,10/07/2016
47520,10/06/2016,Not Specified,13,4215.68,324.28,Delivery Truck,52.2,Nova Scotia,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,10/08/2016
46533,10/06/2016,High,12,700.72,58.39,Express Air,4.3,Alberta,Small Business,Technology,Telephones and Communication,Small Box,10/08/2016
46533,10/06/2016,High,3,230.31,76.77,Regular Air,55.9,Alberta,Small Business,Furniture,Office Furnishings,Medium Box,10/07/2016
26016,10/06/2016,High,2,165.79,82.90,Regular Air,4.3,Manitoba,Consumer,Technology,Computer Peripherals,Small Box,10/08/2016
34246,10/06/2017,Critical,49,213.85,4.36,Regular Air,7.4,Northwest Territories,Home Office,Office Supplies,Appliances,Small Box,10/07/2017
8933,10/06/2017,High,37,1626.68,43.96,Regular Air,3.2,New Brunswick,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,10/07/2017
27974,10/06/2017,High,35,960.24,27.44,Regular Air,5.7,Ontario,Home Office,Furniture,Chairs & Chairmats,Medium Box,10/07/2017
27974,10/06/2017,High,31,870.35,28.08,Express Air,2.1,British Columbia,Home Office,Technology,Computer Peripherals,Small Pack,10/08/2017
8933,10/06/2017,High,30,736.18,24.54,Regular Air,8.1,New Brunswick,Consumer,Furniture,Office Furnishings,Small Box,10/08/2017
27974,10/06/2017,High,27,327.44,12.13,Regular Air,6.6,Ontario,Home Office,Furniture,Office Furnishings,Wrap Bag,10/07/2017
34246,10/06/2017,Critical,27,345.28,12.79,Regular Air,7.5,Northwest Territories,Home Office,Office Supplies,Envelopes,Small Box,10/08/2017
16194,10/06/2017,Not Specified,24,2606.00,108.58,Regular Air,4.5,Nova Scotia,Small Business,Technology,Telephones and Communication,Small Box,10/08/2017
34246,10/06/2017,Critical,18,2020.18,112.23,Regular Air,21.4,Northwest Territories,Home Office,Technology,Office Machines,Small Box,10/07/2017
22181,10/06/2018,Low,41,276.20,6.74,Regular Air,1.9,Ontario,Corporate,Office Supplies,Rubber Bands,Wrap Bag,10/15/2018
59108,10/06/2018,Low,39,4510.94,115.67,Regular Air,9.6,Ontario,Corporate,Technology,Telephones and Communication,Small Box,10/15/2018
35077,10/06/2018,High,29,86.78,2.99,Regular Air,1,Ontario,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,10/07/2018
59108,10/06/2018,Low,21,73.33,3.49,Regular Air,4.2,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,10/11/2018
835,10/06/2018,Not Specified,18,133.92,7.44,Regular Air,5.5,Ontario,Small Business,Office Supplies,Paper,Small Box,10/07/2018
42848,10/06/2019,Not Specified,50,414.94,8.30,Regular Air,6.2,Ontario,Consumer,Office Supplies,Paper,Wrap Bag,10/08/2019
50818,10/06/2019,Medium,34,5904.83,173.67,Regular Air,9.6,Saskachewan,Small Business,Technology,Telephones and Communication,Small Box,10/08/2019
4067,10/06/2019,High,16,126.67,7.92,Regular Air,6.5,British Columbia,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,10/08/2019
33444,10/06/2019,Medium,11,32.65,2.97,Regular Air,2.6,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,10/07/2019
33444,10/06/2019,Medium,8,136.75,17.09,Regular Air,8,Northwest Territories,Corporate,Office Supplies,Storage & Organization,Small Box,10/08/2019
16709,10/06/2019,High,3,26.07,8.69,Regular Air,6.1,Yukon,Small Business,Office Supplies,Paper,Small Box,10/08/2019
21541,10/07/2016,Not Specified,43,3257.83,75.76,Delivery Truck,28.6,Yukon,Corporate,Furniture,Bookcases,Jumbo Box,10/09/2016
50147,10/07/2016,Medium,42,1609.29,38.32,Regular Air,15.8,Saskachewan,Home Office,Office Supplies,Envelopes,Small Box,10/08/2016
36739,10/07/2016,Not Specified,27,354.35,13.12,Regular Air,3,Quebec,Consumer,Furniture,Office Furnishings,Small Pack,10/07/2016
35136,10/07/2016,Critical,23,73.54,3.20,Regular Air,0.9,Saskachewan,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,10/08/2016
36739,10/07/2016,Not Specified,16,72.80,4.55,Regular Air,5.6,Quebec,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,10/09/2016
28675,10/07/2016,Critical,15,880.44,58.70,Regular Air,6.3,Northwest Territories,Consumer,Technology,Telephones and Communication,Small Box,10/08/2016
50147,10/07/2016,Medium,13,175.07,13.47,Regular Air,5.8,Saskachewan,Home Office,Office Supplies,Paper,Small Box,10/07/2016
17568,10/07/2017,Not Specified,31,548.77,17.70,Regular Air,2.1,Yukon,Home Office,Technology,Computer Peripherals,Small Pack,10/08/2017
47360,10/07/2017,Not Specified,25,2354.68,94.19,Delivery Truck,44.9,Alberta,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,10/09/2017
7619,10/07/2017,Not Specified,8,151.69,18.96,Regular Air,2.1,Ontario,Consumer,Technology,Computer Peripherals,Small Pack,10/08/2017
32519,10/07/2017,Low,8,91.34,11.42,Regular Air,4.8,Manitoba,Consumer,Office Supplies,Appliances,Small Box,10/12/2017
52641,10/07/2017,Not Specified,6,892.61,148.77,Regular Air,8.6,Saskachewan,Consumer,Technology,Telephones and Communication,Small Box,10/09/2017
53443,10/07/2018,Critical,35,1581.06,45.17,Regular Air,4.9,Alberta,Consumer,Office Supplies,Appliances,Small Box,10/08/2018
53443,10/07/2018,Critical,22,159.22,7.24,Regular Air,1.3,Alberta,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,10/08/2018
27174,10/07/2018,Critical,17,510.93,30.05,Regular Air,5.4,British Columbia,Corporate,Technology,Telephones and Communication,Small Box,10/09/2018
53443,10/07/2018,Critical,3,20.82,6.94,Regular Air,0.5,Alberta,Consumer,Office Supplies,Labels,Small Box,10/09/2018
481,10/07/2019,High,44,4825.03,109.66,Regular Air,5.6,British Columbia,Home Office,Technology,Telephones and Communication,Small Box,10/09/2019
45825,10/07/2019,Medium,43,291.71,6.78,Regular Air,5.5,Saskachewan,Corporate,Office Supplies,Paper,Small Box,10/07/2019
8677,10/07/2019,High,38,1723.51,45.36,Regular Air,17.5,Quebec,Corporate,Office Supplies,Storage & Organization,Small Box,10/09/2019
9509,10/07/2019,Not Specified,36,13028.13,361.89,Delivery Truck,63.1,Northwest Territories,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,10/08/2019
9509,10/07/2019,Not Specified,32,1696.63,53.02,Regular Air,6.2,Northwest Territories,Home Office,Office Supplies,Paper,Small Box,10/07/2019
42722,10/07/2019,Not Specified,23,1232.81,53.60,Regular Air,4.8,British Columbia,Home Office,Office Supplies,Appliances,Small Box,10/08/2019
9509,10/07/2019,Not Specified,5,108.29,21.66,Express Air,5.6,Northwest Territories,Home Office,Office Supplies,Paper,Small Box,10/08/2019
58181,10/07/2019,Not Specified,5,38.98,7.80,Regular Air,7.7,Saskachewan,Corporate,Office Supplies,Paper,Small Box,10/09/2019
42722,10/07/2019,Not Specified,2,21.29,10.65,Regular Air,5.6,British Columbia,Home Office,Furniture,Office Furnishings,Small Box,10/09/2019
18308,10/08/2016,Not Specified,49,5614.81,114.59,Regular Air,8.6,Northwest Territories,Corporate,Technology,Telephones and Communication,Small Box,10/09/2016
2791,10/08/2016,High,49,5977.37,121.99,Delivery Truck,32.1,Nunavut,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,10/10/2016
2791,10/08/2016,High,47,205.09,4.36,Regular Air,7.5,Nunavut,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,10/08/2016
59591,10/08/2016,Not Specified,34,3597.17,105.80,Delivery Truck,15,Saskachewan,Home Office,Technology,Office Machines,Jumbo Drum,10/09/2016
18308,10/08/2016,Not Specified,30,122.11,4.07,Regular Air,1.6,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,10/10/2016
59591,10/08/2016,Not Specified,29,209.53,7.23,Regular Air,7.6,Saskachewan,Home Office,Office Supplies,Paper,Small Box,10/10/2016
13920,10/08/2016,Critical,25,964.41,38.58,Express Air,5.4,New Brunswick,Home Office,Office Supplies,Paper,Wrap Bag,10/10/2016
14785,10/08/2016,High,25,796.21,31.85,Regular Air,6.6,Manitoba,Consumer,Office Supplies,Pens & Art Supplies,Small Pack,10/09/2016
13920,10/08/2016,Critical,24,221.71,9.24,Regular Air,6.6,New Brunswick,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,10/09/2016
14785,10/08/2016,High,20,101.50,5.08,Regular Air,0.5,Manitoba,Consumer,Office Supplies,Labels,Small Box,10/08/2016
2791,10/08/2016,High,18,543.17,30.18,Regular Air,6.2,Nunavut,Corporate,Office Supplies,Paper,Small Box,10/09/2016
18308,10/08/2016,Not Specified,15,466.57,31.10,Regular Air,4.3,Northwest Territories,Corporate,Technology,Computer Peripherals,Small Box,10/08/2016
23008,10/08/2016,Critical,10,1216.02,121.60,Express Air,9.7,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,10/10/2016
23008,10/08/2016,Critical,2,348.62,174.31,Express Air,7,Ontario,Consumer,Technology,Computer Peripherals,Small Box,10/10/2016
5350,10/08/2017,Low,50,7508.64,150.17,Regular Air,21.4,Saskachewan,Consumer,Office Supplies,Storage & Organization,Small Box,10/15/2017
48452,10/08/2017,High,44,198.29,4.51,Regular Air,7.4,Nova Scotia,Corporate,Furniture,Office Furnishings,Small Box,10/09/2017
20545,10/08/2017,Not Specified,40,3097.31,77.43,Regular Air,73.8,Ontario,Small Business,Furniture,Tables,Large Box,10/10/2017
5350,10/08/2017,Low,39,465.16,11.93,Regular Air,6.5,Alberta,Consumer,Office Supplies,Appliances,Medium Box,10/10/2017
48452,10/08/2017,High,32,1989.14,62.16,Delivery Truck,32.1,Nova Scotia,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,10/10/2017
20545,10/08/2017,Not Specified,31,1365.36,44.04,Regular Air,6.3,Ontario,Small Business,Office Supplies,Paper,Small Box,10/10/2017
55136,10/08/2017,Critical,29,144.11,4.97,Regular Air,5,Saskachewan,Home Office,Office Supplies,Paper,Small Box,10/10/2017
48452,10/08/2017,High,28,46.72,1.67,Regular Air,0.7,Nova Scotia,Corporate,Office Supplies,Rubber Bands,Wrap Bag,10/10/2017
44450,10/08/2017,Critical,24,1419.37,59.14,Regular Air,9.6,British Columbia,Corporate,Technology,Telephones and Communication,Small Box,10/08/2017
10147,10/08/2017,High,22,103.52,4.71,Regular Air,5.8,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,10/09/2017
48452,10/08/2017,High,19,1905.79,100.30,Regular Air,21.4,Nova Scotia,Corporate,Technology,Computer Peripherals,Small Box,10/08/2017
48452,10/08/2017,High,15,78.55,5.24,Regular Air,5.3,Nova Scotia,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,10/10/2017
44450,10/08/2017,Critical,14,260.26,18.59,Regular Air,2.1,British Columbia,Corporate,Technology,Computer Peripherals,Small Pack,10/09/2017
20868,10/08/2017,Low,9,1721.83,191.31,Regular Air,21.4,Yukon,Home Office,Office Supplies,Storage & Organization,Small Box,10/15/2017
20545,10/08/2017,Not Specified,1,387.28,387.28,Delivery Truck,74.4,Ontario,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,10/09/2017
40134,10/08/2018,Low,43,1563.38,36.36,Regular Air,2.1,British Columbia,Small Business,Technology,Computer Peripherals,Small Pack,10/12/2018
14116,10/08/2018,High,42,1513.03,36.02,Regular Air,15.8,Northwest Territories,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,10/09/2018
16422,10/08/2018,Critical,40,291.05,7.28,Regular Air,5.5,Saskachewan,Small Business,Office Supplies,Paper,Small Box,10/09/2018
22689,10/08/2018,Low,39,2573.35,65.98,Regular Air,1.1,Yukon,Home Office,Office Supplies,Appliances,Small Box,10/10/2018
35649,10/08/2018,Medium,25,186.21,7.45,Regular Air,6.1,British Columbia,Consumer,Office Supplies,Paper,Small Box,10/10/2018
41318,10/08/2018,Low,21,1308.73,62.32,Express Air,14.1,Ontario,Consumer,Office Supplies,Appliances,Small Box,10/17/2018
16422,10/08/2018,Critical,16,183.51,11.47,Regular Air,5,Saskachewan,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,10/10/2018
40134,10/08/2018,Low,10,117.03,11.70,Regular Air,4.8,British Columbia,Small Business,Office Supplies,Appliances,Small Box,10/15/2018
35649,10/08/2018,Medium,9,46.29,5.14,Regular Air,1.6,British Columbia,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,10/10/2018
39332,10/08/2018,Critical,4,212.63,53.16,Express Air,15.5,British Columbia,Consumer,Furniture,Office Furnishings,Large Box,10/09/2018
14116,10/08/2018,High,1,42.91,42.91,Regular Air,12.4,Northwest Territories,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,10/10/2018
